,anon_ch,subject_ch,created_ch,bucket_order_ch,bucket_name_ch,type_ch,uid_a_ch,uid_ch,id_ch,updated_ch,config_ch,assignment
381,no,"<p>&#34;... but they did say it and gesture to them.&#34; </p>
<p></p>
<p>lol.</p>
<p></p>
<p>I assumed they were probabilities for the streams i.e. they were seen x amount of times vs total times seen.</p>
<p></p>
<p>I did not, however, even attempt to answer the quiz.  the windowing function wasn&#39;t well-explained (that you were supposed to be windowing each of the series, and then averaging across the three series within each window).</p>
<p></p>
<p>I imagine that the key for comparison of streams is to window so that the average comparisons are roughly equal (i.e. infinite to finite) allowing for cross-stream comparison.   But there is no real mention of how to combine averaged multiple windows... nor is there a mention of what types of windows you would wish to use (arbitrary? partition)?</p>
<p></p>
<p></p>
<p></p>
<p></p>",2019-08-24T11:33:19Z,65,Week 8/18 - 8/24,feedback,,jzivtxcbl6964n,jzpgteel94x3y2,2019-08-24T11:33:19Z,{},other
382,no,"<p>Agreed!  I love the energy and the playfulness of these lectures, but I&#39;m afraid it&#39;s coming at the expense of conciseness in presentation.  I made another post about the pseudocode presented for TD(λ) in a later lecture and I suspect it&#39;s the same thing going on.  </p>
<p></p>
<p>Can&#39;t fault Dr. Littman for his enthusiasm though, and Dr. Isbell does a great straight man for him to play off of.</p>
<p></p>
<p></p>",2019-08-24T15:49:20Z,65,Week 8/18 - 8/24,feedback,,jqmfuaidej9155,jzppymn6euy708,2019-08-24T15:49:20Z,{},other
383,no,"<p>they get better as they start digging into the material ;) </p>
<p></p>
<p>I think the first couple of lectures are taken from the end of ML which might explain why some things might be &#39;presumed&#39; i.e. they may have been recorded in the ML context.</p>",2019-08-26T05:48:55Z,64,Week 8/25 - 8/31,feedback,,jzivtxcbl6964n,jzrze72xght4xf,2019-08-26T05:48:55Z,{},other
384,no,"In fact we repeatedly refer to things from 7641. Context, people, context. ",2019-08-29T13:25:10Z,64,Week 8/25 - 8/31,feedback,,gph3si6rKEb,jzwq0hse1ddya,2019-08-29T13:25:10Z,{},other
385,no,"<p>&#64;John-Pierre Bianchi, I have to do some serious traveling in September so I&#39;m trying to get to a place where I can stay caught up, which right now means front-loading the content as much as possible.  Besides that, this is my second attempt at this course.</p>
<p></p>
<p>I expect to be roughly back on the course schedule around the end of September.  The best strategy for you is the best strategy for you.</p>
<p></p>
<p></p>",2019-08-27T02:03:59Z,64,Week 8/25 - 8/31,followup,,jqmfuaidej9155,jzt6ssgpmov4ry,2019-08-27T02:03:59Z,{},other
386,no,"<p>Aaah, ok, I get it.  It&#39;s my first term so I&#39;m asking all sorts of questions to adapt the best I can.</p>
<p>Can you share what went wrong the first time if it&#39;s ok with you?</p>
<p>Thanks for taking the time to answer.  </p>",2019-08-27T23:21:51Z,64,Week 8/25 - 8/31,feedback,,jzh6k6o994a6dh,jzugg4knq1q24u,2019-08-27T23:21:51Z,{},other
387,no,"<p>Sure!  For me it was spending too much time at work, and not enough on school, and then burning out when it came time to catch up on the schoolwork I had let pile up.  </p>
<p></p>
<p>So my strategies focus on avoiding that situation.</p>
<p></p>
<p></p>",2019-08-28T21:25:08Z,64,Week 8/25 - 8/31,feedback,,jqmfuaidej9155,jzvrpvna94331m,2019-08-28T21:25:08Z,{},other
388,no,"<p>I started trying to sketch out a proof by induction a couple times, but have had to cut off the effort twice now. I wanted to be able to break down a finite series of states s0..sn in S into the sub-sequences s0 and s1..sn using the stationarity of preferences property, and then claim that by induction this generalizes to sequences of arbitrary, but finite length.</p>
<p></p>
<p>I think there are a couple problems with this approach. One is that as stated, the stationarity of preferences property doesn&#39;t seem restricted to sequences of finite, but arbitrarily long length, and my proof wouldn&#39;t have applied to infinite sequences. Another issue was that the stationarity of preferences property didn&#39;t give me as much power to break down a finite sequence into subsequences as I wanted, and I think I need to start from something that looks more like the Bellman equations instead.</p>",2019-08-25T05:58:35Z,64,Week 8/25 - 8/31,followup,,jqwygbqmHAiE,jzqkas9j5m57g4,2019-08-25T05:58:35Z,{},other
389,no,"<p></p>
<p>I was interested in the (potential other) mathematical properties implied by stationary properties with respect to operators    it would be interesting, to see the actual proof referenced ;) and to read it in the historical context in which it was proved.  I think the technical term might be &#34;markov preference&#34;.<span style=""font-family:sans-serif""></span></p>",2019-08-25T06:25:12Z,64,Week 8/25 - 8/31,feedback,,jzivtxcbl6964n,jzql90ivc4f60x,2019-08-25T06:25:12Z,{},other
390,no,"<p>Anurag or Michael would love to join the slack channel.My name is Jorge Garcia.  I work in SF and live in Palo Alto. Would love interact with Bay Area classmates. </p>
<p></p>",2019-08-28T07:09:12Z,64,Week 8/25 - 8/31,followup,,jzo9ju5fppz31r,jzux55n93r73sw,2019-08-28T07:09:12Z,{},other
391,no,"<p>Hello,</p>
<p>Sorry about the delay. I was traveling and just got back.</p>
<p></p>
<p>This is the link for the slack:</p>
<p><a href=""https://join.slack.com/t/bayarea-omscs/shared_invite/enQtNzE4ODMzMzM2MTYxLWE0NTZkMmNlNTRkNmIyYjUwYjQxNGRmYTMzMzYzZDlmN2I2Y2M4YjdkODZjYzJlMDk5NjBiZmYyMDc5MjEwMGE"">https://join.slack.com/t/bayarea-omscs/shared_invite/enQtNzE4ODMzMzM2MTYxLWE0NTZkMmNlNTRkNmIyYjUwYjQxNGRmYTMzMzYzZDlmN2I2Y2M4YjdkODZjYzJlMDk5NjBiZmYyMDc5MjEwMGE</a><a href=""https://join.slack.com/t/bayarea-omscs/shared_invite/enQtNzE4ODMzMzM2MTYxLWE0NTZkMmNlNTRkNmIyYjUwYjQxNGRmYTMzMzYzZDlmN2I2Y2M4YjdkODZjYzJlMDk5NjBiZmYyMDc5MjEwMGE""></a></p>
<p></p>
<p></p>
<p>Thanks,</p>
<p>Anurag Tangri</p>",2019-09-01T14:32:44Z,63,Week 9/1 - 9/7,feedback,,jfzaqnqvtQ1m,k012qxoln0f7c3,2019-09-01T14:32:44Z,{},other
392,no,<p>I am also from bay area. Can i join this slack as well.</p>,2019-09-27T06:32:42Z,60,Week 9/22 - 9/28,feedback,,k111ttxx3g36uj,k11r1rkbaqs14p,2019-09-27T06:32:42Z,{},other
393,no,"<p>I&#39;m Davis Robinson in Manchester NH, although originally from Tennessee. Reinforcement learning seemed neat. This is my 2nd class in the program after intro to AI or something. I&#39;m currently a working as a data scientist and am looking forward to learning some new things!</p>",2019-08-29T02:37:34Z,64,Week 8/25 - 8/31,followup,,jr46k9bbb1g5ju,jzw2vor0vq36s,2019-08-29T02:37:34Z,{},other
394,no,"<p>i have posted a series of posts to the slack #cs7642 on omscs-study.slack.com</p>
<p></p>
<p><a href=""/redirect/s3?bucket=uploads&amp;prefix=attach%2Fjzh9tkzzxkd7ph%2Fjzivtxcbl6964n%2Fjzqax39kyxfz%2Fcalcs_on_slack_for_mdp__20190824_213531.jpg"" target=""_blank"">calcs_on_slack_for_mdp__20190824_213531.jpg</a></p>
<p></p>
<p>this is what I need.   calcs, in an excel sheet, showing the exact procedure out past the trivial V1(s11) case.    Please visit the slack for &#39;expandable&#39; pictures. <em> I have several questions in the slack that are open, if you would like to opine.</em></p>
<p></p>
<p>I am sure, it something, extremely stupid.  It looks like RL has several very similar variants on the same algorithms that allow feed-forward, estimation and backpropogation.  I am simply not sure which ones we are calculating for this lesson.   I have done, a backpropogation from a goal state, on the fact that it has the highest utility at V0(s) (i.e. we are &#39;coincidentally&#39; starting at s11, right next to a goal state of s12).  There are several decisions that seem arbitrary/forced, key details that I am unsure of with respect to the genericized algorithm.</p>
<p></p>
<p>With the respect to the answers above referencing &#34;its always better to move right&#34;; this invokes either a static policy, or a ranking policy.  It is not clear to me how &#34;always moving right&#34; is evident in the problem declartion, other than a fiat declaration during the solution, and a back reference to a pre-existing optimized plan per state, earlier in lecture - said plan to be the result of iteration, and thus while available to the audience; is not available to the agent at time = 0.</p>
<p></p>
<p>I am unsure in particular, of the properties of crossing thresholds in an absorbing state, with respect to back-propogation of information along all possible paths.   Nor am I sure of how to handle cases where choices are technically not possible (0 probability) but in effect, cloud actual actions that can be taken due to a negative reward (max (0 , -.1 -.1) is in fact 0, --&gt; although in certain cases this in fact, the correct choice (semantically, if not in a syntactic fashion).   Nor am I sure how to directly address stochastic transitions, that due to geometrical conditions in the environment, themselves are verboten (in a clean fashion).</p>
<p></p>
<p>lastly, it seems that the notion of a planned path, with respect to stochastic transitions and declared or implicit policy selection of actions, is causing me some degree of discomfort.   I would like to have a conversation on this as well.</p>
<p></p>
<p></p>
<p></p>",2019-08-25T01:54:15Z,52,Week 8/18 - 8/24,followup,,jzivtxcbl6964n,jzqbkkkv3hr35j,2019-08-25T01:54:15Z,{},other
395,no,"<p>it looks like my answer was confusing, so let me try to clear it up.</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=attach%2Fjzh9tkzzxkd7ph%2Fjzifg1e23c29s%2Fjzqcdyyaddmh%2Fexcelgridworld.PNG"" alt="""" width=""408"" height=""100"" /></p>
<p></p>
<p>this is from your excel screenshot and consists of $$v_1(s)$$, the value function for each state after the first update. we now make the second round of updates to get to $$v_2$$. focusing again on $$s_{11}$$, we begin by calculating the value for each action: $$\sum_{s&#39;} T(s, a, s&#39;) v(s&#39;)$$</p>
<p></p>
<p>right:</p>
<p>$$0.8*1.0$$ (if the move succeeds)</p>
<p>$$&#43; 0.1*0.36$$ (if the move fails 90 degrees upwards, and the agent returns to $$s_{11}$$)</p>
<p>$$&#43; 0.1*(-0.04)$$ (if the move fails 90 degrees downwards)</p>
<p>$$= 0.832$$</p>
<p></p>
<p>down:</p>
<p>$$0.8*(-0.04)$$ (if the move succeeds)</p>
<p>$$&#43; 0.1*1.0$$ (if the move fails 90 degrees into the goal state)</p>
<p>$$&#43; 0.1*(-0.04)$$ (if the move fails into the non-goal state)</p>
<p>$$=0.064$$</p>
<p></p>
<p>up: </p>
<p>$$0.8*0.36$$ (if the move succeeds, sending the agent back to $$s_{11}$$ due to the wall)</p>
<p>$$&#43; 0.1*1.0$$ (if the move fails 90 degrees into the goal state)</p>
<p>$$&#43; 0.1*(-0.04)$$ (if the move fails into the non-goal state)</p>
<p>$$=0.384$$</p>
<p></p>
<p>left:</p>
<p>$$0.8*(-0.04)$$ (if the move succeeds)</p>
<p>$$&#43; 0.1*0.36$$ (if the move fails 90 degrees upwards, sending the agent back to $$s_{11}$$)</p>
<p>$$&#43; 0.1*(-0.04)$$ (if the move fails 90 degrees downwards)</p>
<p>$$=0$$</p>
<p></p>
<p>this gives us $$\sum_{s&#39;} T(s, a, s&#39;) v(s&#39;)$$ for each of the four actions. if we look at the update rule, $$v(s) = r(s) &#43; \gamma \max_a \sum_{s&#39;} T(s, a, s&#39;) v(s&#39;)$$, the next step is to take the max over these values. this is $$\max[0.832, 0.064, 0.384, 0.0] = 0.832$$.</p>
<p></p>
<p>so now we have $$\max_a \sum_{s&#39;} T(s, a, s&#39;) v(s&#39;) = 0.832$$, which is most of the update. plugging this in, along with $$r(s) = 0.04$$ and $$\gamma = 0.5$$, we get $$v(s) = -0.04 &#43; 0.5*0.832 = 0.376$$.</p>
<p></p>
<p>&gt;&gt;With the respect to the answers above referencing &#34;its always better to move right&#34;...</p>
<p></p>
<p>this is just a shortcut. in the gridworld, for the first two updates, it&#39;s intuitively clear that going right at state $$s_{11}$$ is correct, so it speeds up the calculation (when we&#39;re doing it by hand) to only calculate $$\sum_{s&#39;} T(s, a, s&#39;) v(s&#39;)$$ for [right] and plug it into the update. i think it&#39;s also done this way in the lecture. but you&#39;re correct that the value iteration algorithm doesn&#39;t know this -- when you code it up, the algo will check all possible actions (as we&#39;ve done above) and select the max value from these.</p>
<p></p>
<p>regarding actions that are not possible: are you referring to the agent walking into a wall? if you ignore the gridworld setup and think of a generic MDP, this is just an action that transitions you back to the same state. it doesn&#39;t have to be treated differently from any other action.</p>
<p></p>
<p>hope that clarified a bit. it&#39;s late so there&#39;s a chance i added wrong or something in the calcs, but that&#39;s the general idea.</p>",2019-08-25T03:01:25Z,52,Week 8/18 - 8/24,feedback,,jzifg1e23c29s,jzqdyxqpsu93z3,2019-08-25T03:01:25Z,{},other
396,no,"<p>Steph Lin:</p>
<p></p>
<p>excellent presentation!</p>
<p></p>
<p>cleared it up beautifully; I was seeing the problem as a propogation outward from a initial state with the propogation happening at the tips of tree (in effect resetting the &#39;current node&#39; to the nodes at the edge of the tree); but I see here you are instead using a broadcast method from the initial node, and only concerned with the optimal at s11.   and the succession of utility updates to S11, depends only on the estimates updated in timestep t-1 at the nodes directly adjacent to S11 (and so-forth on successive iterations for each of the adjacent nodes to S11).</p>
<p></p>
<p>also I was not handling the up case (sending back to self) properly.  I considered this, but since the probability of transition is effectively zero; the expected utility in staying put would also be zero (plus the reward of the movement).   I was not sure how to handle this (this is the reference to semantic vs syntactic utilities on prohibited state transitions).</p>
<p></p>
<p>one question of clarification:  do the values of nodes adjacent to S11, on each step, take a piece of the utility from S11 on the previous iteration (depending on how/if they are able to scholastically reach s11)?   That is, is V(S11) essentially accumulating a fed-back version of its own utility at time T, from time T-1 (assuming the action selected is in fact, to arrive back at S11 from S07/S10)?</p>
<p></p>
<p>&gt; so it speeds up the calculation (when we&#39;re doing it by hand) to only calculate <span style=""font-size:120%"">∑</span><span style=""font-style:italic"">s</span>′<span style=""font-style:italic"">T</span>(<span style=""font-style:italic"">s</span>,<span style=""font-style:italic"">a</span>,<span style=""font-style:italic"">s</span>′)<span style=""font-style:italic"">v</span>(<span style=""font-style:italic"">s</span>′) for [right] and plug it into the update. </p>
<p></p>
<p>Yes I see where/how it interacts now. ;)  The implicit planning in the equations (select best action at time t) versus the explicit policy (greedy selection of optimal action at time T) vs the optimal (learned policy) vs. a planned walk, was confusing the issue to my mind.</p>
<p></p>
<p>&gt; In comparison, policy evaluation (which is part of policy iteration) calculates the expected utility of states when following a specific, known (and possibly non-optimal) policy <span style=""font-size:120%""><span style=""font-style:italic"">π</span></span>.</p>
<p></p>
<p>.... and now this makes sense ;)  utility vs policy iteration (see above) :)<br /></p>
<p></p>
<p>&gt; this is just an action that transitions you back to the same state. it doesn&#39;t have to be treated differently from any other action.</p>
<p></p>
<p>yes I was thinking programmatically that a transition to self would capture failed movements better (make the program slighty more tractable by pre-computing possible sets of actions at any given state).  the problem is, that the probability of that movement occurring, within the stochastic transitions provided, is essentially zero; and not-zero -- Zero in the sense that the movement to the intended final state, does not take place; and not-zero in the sense, that the movement, can take place (resulting in it returning to its own state).</p>
<p></p>
<p></p>
<p>thank you, for taking the time to clear that up :)</p>",2019-08-25T03:31:59Z,52,Week 8/18 - 8/24,feedback,,jzivtxcbl6964n,jzqf292lpmq6ia,2019-08-25T03:31:59Z,{},other
397,no,"<p>Steph Lin:</p>
<p></p>
<p>I have one other question besides the question above (reproduced here):</p>
<p></p>
<p>q[1] - one question of clarification:  do the values of nodes adjacent to S11, on each step, take a piece of the utility from S11 on the previous iteration (depending on how/if they are able to scholastically reach s11)?   That is, is V(S11) essentially accumulating a fed-back version of its own utility at time T, from time T-1 (assuming the action selected is in fact, to arrive back at S11 from S07/S10)?</p>
<p></p>
<p>q[2] - with regard to updating expected utility of terminal states; since entry into each of the terminal states has its own reward; is the utility of the terminal state, updated along with the rest of the other states?  that is, is there a discounting of subsequent utilities of the terminal state? </p>
<p></p>
<p>... or is the utility of the terminal state set to its reward and maintained as such?  the question asks, in essence, does the terminal state maintain a special status among states excluded from utility discounting; or does it in turn, with respect to s11 simply exist as a &#34;reward&#34; or &#34;punishment&#34;</p>
<p></p>
<p>I ask this because it looks like the updating of states in this example, happens in effect as a what-if (prospective state transition * possible utility) rather than an actual movement.   If this is this the case, then the &#39;terminal state&#39; is never reached; rather convergence determines when the algorithm ends.   And this means that as S11 is an adjacent state undergoing iterative value updates, then so to must the goal states utility with respect to the discounting of utility at time step T(1..k) s.t. that it would keep in &#34;step&#34; with the rest of the utility updates....  Or am I mistaken?</p>
<p></p>
<p>[q3] - presuming that terminal states, themselves are not considered special, and are subject to discounting -- how does one determine the maximal action?  as there are no transitions out from S12, this means that it is a virtual certainty (1.0) that you will stay in S12; that is the utility of all such actions, are identical, and thus arbitrary actions will be taken during the update sequence? </p>
<p></p>
<p>I believe, that this might be what is termed an &#34;absorbing state&#39;, in the sense that one could easily picture an MDP where the feedback is delayed i.e. entering the goal state, does not terminate the program until k time steps have occurred past entry (or alternatively, dwelling in the goal state for k steps).</p>
<p></p>
<p></p>
<p></p>
<p></p>
<p></p>",2019-08-25T03:49:55Z,52,Week 8/18 - 8/24,feedback,,jzivtxcbl6964n,jzqfpbbq9sa2v5,2019-08-25T03:49:55Z,{},other
